id	name	valenceClass	arousalClass
875	ACCEDE00875	-1	1
876	ACCEDE00876	0	1
877	ACCEDE00877	0	1
878	ACCEDE00878	0	-1
879	ACCEDE00879	0	1
880	ACCEDE00880	1	1
881	ACCEDE00881	0	-1
882	ACCEDE00882	0	1
883	ACCEDE00883	-1	1
884	ACCEDE00884	-1	-1
885	ACCEDE00885	0	-1
886	ACCEDE00886	-1	-1
887	ACCEDE00887	0	0
888	ACCEDE00888	-1	1
889	ACCEDE00889	-1	1
890	ACCEDE00890	-1	1
891	ACCEDE00891	-1	1
892	ACCEDE00892	0	1
893	ACCEDE00893	-1	-1
894	ACCEDE00894	-1	-1
895	ACCEDE00895	0	1
896	ACCEDE00896	0	-1
897	ACCEDE00897	1	-1
898	ACCEDE00898	0	-1
899	ACCEDE00899	1	-1
900	ACCEDE00900	0	0
901	ACCEDE00901	1	-1
902	ACCEDE00902	0	-1
903	ACCEDE00903	0	-1
904	ACCEDE00904	1	-1
905	ACCEDE00905	1	-1
906	ACCEDE00906	-1	0
907	ACCEDE00907	0	-1
908	ACCEDE00908	1	1
909	ACCEDE00909	1	0
910	ACCEDE00910	0	-1
911	ACCEDE00911	-1	1
912	ACCEDE00912	0	-1
913	ACCEDE00913	0	-1
914	ACCEDE00914	0	-1
915	ACCEDE00915	-1	0
916	ACCEDE00916	-1	0
917	ACCEDE00917	-1	1
918	ACCEDE00918	0	1
919	ACCEDE00919	-1	0
920	ACCEDE00920	0	0
921	ACCEDE00921	0	-1
922	ACCEDE00922	0	-1
923	ACCEDE00923	-1	1
924	ACCEDE00924	-1	1
925	ACCEDE00925	1	-1
926	ACCEDE00926	0	-1
927	ACCEDE00927	0	1
928	ACCEDE00928	1	-1
929	ACCEDE00929	0	-1
930	ACCEDE00930	-1	-1
931	ACCEDE00931	1	-1
932	ACCEDE00932	1	-1
933	ACCEDE00933	-1	1
934	ACCEDE00934	-1	1
935	ACCEDE00935	1	-1
936	ACCEDE00936	0	-1
937	ACCEDE00937	0	-1
938	ACCEDE00938	1	-1
939	ACCEDE00939	-1	1
940	ACCEDE00940	1	-1
941	ACCEDE00941	1	-1
942	ACCEDE00942	1	-1
943	ACCEDE00943	-1	-1
944	ACCEDE00944	1	1
945	ACCEDE00945	1	1
946	ACCEDE00946	0	0
947	ACCEDE00947	0	-1
948	ACCEDE00948	0	-1
949	ACCEDE00949	-1	0
950	ACCEDE00950	0	1
951	ACCEDE00951	1	0
952	ACCEDE00952	-1	-1
953	ACCEDE00953	-1	-1
954	ACCEDE00954	1	-1
955	ACCEDE00955	-1	1
956	ACCEDE00956	0	-1
957	ACCEDE00957	-1	1
958	ACCEDE00958	0	-1
959	ACCEDE00959	0	-1
960	ACCEDE00960	0	-1
961	ACCEDE00961	0	1
962	ACCEDE00962	0	-1
963	ACCEDE00963	-1	-1
964	ACCEDE00964	-1	-1
965	ACCEDE00965	0	-1
966	ACCEDE00966	1	-1
967	ACCEDE00967	-1	-1
968	ACCEDE00968	0	-1
969	ACCEDE00969	-1	0
970	ACCEDE00970	1	-1
971	ACCEDE00971	0	0
972	ACCEDE00972	-1	1
973	ACCEDE00973	-1	1
974	ACCEDE00974	-1	-1
975	ACCEDE00975	-1	0
976	ACCEDE00976	-1	-1
977	ACCEDE00977	-1	-1
978	ACCEDE00978	-1	0
979	ACCEDE00979	0	0
980	ACCEDE00980	-1	1
981	ACCEDE00981	-1	1
982	ACCEDE00982	-1	1
983	ACCEDE00983	0	1
984	ACCEDE00984	-1	1
985	ACCEDE00985	0	0
986	ACCEDE00986	-1	1
987	ACCEDE00987	-1	1
988	ACCEDE00988	0	-1
989	ACCEDE00989	-1	1
990	ACCEDE00990	1	-1
991	ACCEDE00991	1	-1
992	ACCEDE00992	-1	0
993	ACCEDE00993	-1	1
994	ACCEDE00994	-1	-1
995	ACCEDE00995	0	0
996	ACCEDE00996	-1	1
997	ACCEDE00997	-1	1
998	ACCEDE00998	0	-1
999	ACCEDE00999	0	-1
1000	ACCEDE01000	-1	1
1001	ACCEDE01001	1	-1
1002	ACCEDE01002	1	1
1003	ACCEDE01003	-1	1
1004	ACCEDE01004	0	-1
1005	ACCEDE01005	-1	-1
1006	ACCEDE01006	1	-1
1007	ACCEDE01007	-1	1
1008	ACCEDE01008	-1	-1
1009	ACCEDE01009	0	1
1010	ACCEDE01010	-1	1
1011	ACCEDE01011	-1	1
1012	ACCEDE01012	1	-1
1013	ACCEDE01013	0	-1
1014	ACCEDE01014	0	-1
1015	ACCEDE01015	1	-1
1016	ACCEDE01016	-1	1
1017	ACCEDE01017	-1	1
1018	ACCEDE01018	-1	1
1019	ACCEDE01019	0	-1
1020	ACCEDE01020	-1	1
1021	ACCEDE01021	-1	-1
1022	ACCEDE01022	-1	-1
1023	ACCEDE01023	0	-1
1024	ACCEDE01024	0	1
1025	ACCEDE01025	-1	0
1026	ACCEDE01026	-1	1
1027	ACCEDE01027	-1	1
1028	ACCEDE01028	1	-1
1029	ACCEDE01029	0	-1
1030	ACCEDE01030	1	-1
1031	ACCEDE01031	0	1
1032	ACCEDE01032	1	-1
1033	ACCEDE01033	0	1
1034	ACCEDE01034	-1	1
1035	ACCEDE01035	-1	0
1036	ACCEDE01036	-1	1
1037	ACCEDE01037	-1	1
1038	ACCEDE01038	-1	-1
1039	ACCEDE01039	-1	1
1040	ACCEDE01040	-1	-1
1041	ACCEDE01041	-1	-1
1042	ACCEDE01042	-1	-1
1043	ACCEDE01043	0	-1
1044	ACCEDE01044	1	0
1045	ACCEDE01045	-1	1
1046	ACCEDE01046	-1	1
1047	ACCEDE01047	-1	-1
1048	ACCEDE01048	0	1
1049	ACCEDE01049	-1	-1
1050	ACCEDE01050	-1	-1
1051	ACCEDE01051	-1	-1
1052	ACCEDE01052	-1	1
1053	ACCEDE01053	-1	1
1054	ACCEDE01054	-1	-1
1055	ACCEDE01055	1	0
1056	ACCEDE01056	1	-1
1057	ACCEDE01057	1	0
1058	ACCEDE01058	0	-1
1059	ACCEDE01059	-1	1
1060	ACCEDE01060	0	-1
1061	ACCEDE01061	0	1
1062	ACCEDE01062	0	-1
1063	ACCEDE01063	1	-1
1064	ACCEDE01064	1	-1
1065	ACCEDE01065	0	-1
1066	ACCEDE01066	1	1
1067	ACCEDE01067	1	-1
1068	ACCEDE01068	-1	1
1069	ACCEDE01069	0	1
1070	ACCEDE01070	0	1
1071	ACCEDE01071	0	1
1072	ACCEDE01072	1	-1
1073	ACCEDE01073	1	-1
1074	ACCEDE01074	0	-1
1075	ACCEDE01075	1	1
1076	ACCEDE01076	1	-1
1077	ACCEDE01077	1	-1
1078	ACCEDE01078	-1	1
1079	ACCEDE01079	0	-1
1080	ACCEDE01080	-1	1
1081	ACCEDE01081	1	0
1082	ACCEDE01082	0	0
1083	ACCEDE01083	0	0
1084	ACCEDE01084	-1	-1
1085	ACCEDE01085	0	1
1086	ACCEDE01086	-1	-1
1087	ACCEDE01087	0	-1
1088	ACCEDE01088	1	-1
1089	ACCEDE01089	1	-1
1090	ACCEDE01090	1	-1
1091	ACCEDE01091	1	-1
1092	ACCEDE01092	0	1
1093	ACCEDE01093	1	-1
1094	ACCEDE01094	1	1
1095	ACCEDE01095	1	-1
1096	ACCEDE01096	1	-1
1097	ACCEDE01097	1	-1
1098	ACCEDE01098	1	-1
1099	ACCEDE01099	-1	-1
1100	ACCEDE01100	1	-1
1101	ACCEDE01101	1	-1
1102	ACCEDE01102	1	1
1103	ACCEDE01103	0	-1
1104	ACCEDE01104	0	1
1105	ACCEDE01105	0	-1
1106	ACCEDE01106	-1	-1
1107	ACCEDE01107	1	-1
1108	ACCEDE01108	0	-1
1109	ACCEDE01109	0	-1
1110	ACCEDE01110	0	0
1111	ACCEDE01111	0	-1
1112	ACCEDE01112	0	0
1113	ACCEDE01113	0	-1
1114	ACCEDE01114	-1	-1
1115	ACCEDE01115	-1	0
1116	ACCEDE01116	1	-1
1117	ACCEDE01117	-1	1
1118	ACCEDE01118	0	1
1119	ACCEDE01119	0	-1
1120	ACCEDE01120	-1	0
1121	ACCEDE01121	-1	-1
1122	ACCEDE01122	0	-1
1123	ACCEDE01123	-1	-1
1124	ACCEDE01124	-1	1
1125	ACCEDE01125	-1	1
1126	ACCEDE01126	0	1
1127	ACCEDE01127	1	0
1128	ACCEDE01128	0	1
1129	ACCEDE01129	1	-1
1130	ACCEDE01130	0	-1
1131	ACCEDE01131	0	1
1132	ACCEDE01132	0	-1
1133	ACCEDE01133	-1	-1
1134	ACCEDE01134	0	0
1135	ACCEDE01135	0	-1
1136	ACCEDE01136	0	1
1137	ACCEDE01137	1	-1
1138	ACCEDE01138	0	-1
1139	ACCEDE01139	1	0
1140	ACCEDE01140	0	1
1141	ACCEDE01141	-1	-1
1142	ACCEDE01142	-1	-1
1143	ACCEDE01143	-1	1
1144	ACCEDE01144	0	0
1145	ACCEDE01145	0	-1
1146	ACCEDE01146	-1	1
1147	ACCEDE01147	-1	0
1148	ACCEDE01148	1	1
1149	ACCEDE01149	0	-1
1150	ACCEDE01150	1	-1
1151	ACCEDE01151	1	0
1152	ACCEDE01152	1	-1
1153	ACCEDE01153	-1	-1
1154	ACCEDE01154	0	1
1155	ACCEDE01155	-1	-1
1156	ACCEDE01156	0	1
1157	ACCEDE01157	1	-1
1158	ACCEDE01158	1	-1
1159	ACCEDE01159	1	-1
1160	ACCEDE01160	0	-1
1161	ACCEDE01161	0	-1
1162	ACCEDE01162	1	-1
1163	ACCEDE01163	1	1
1164	ACCEDE01164	0	-1
1165	ACCEDE01165	0	-1
1166	ACCEDE01166	1	-1
1167	ACCEDE01167	1	0
1168	ACCEDE01168	1	-1
1169	ACCEDE01169	0	1
1170	ACCEDE01170	1	-1
1171	ACCEDE01171	1	-1
1172	ACCEDE01172	-1	0
1173	ACCEDE01173	0	-1
1174	ACCEDE01174	1	-1
1175	ACCEDE01175	1	-1
1176	ACCEDE01176	1	-1
1177	ACCEDE01177	1	-1
1178	ACCEDE01178	0	0
1179	ACCEDE01179	1	-1
1180	ACCEDE01180	1	-1
1181	ACCEDE01181	1	0
1182	ACCEDE01182	1	0
1183	ACCEDE01183	1	0
1184	ACCEDE01184	0	1
1185	ACCEDE01185	1	1
1186	ACCEDE01186	0	1
1187	ACCEDE01187	-1	-1
1188	ACCEDE01188	1	1
1189	ACCEDE01189	1	-1
1190	ACCEDE01190	0	1
1191	ACCEDE01191	1	-1
1192	ACCEDE01192	0	-1
1193	ACCEDE01193	0	-1
1194	ACCEDE01194	1	0
1195	ACCEDE01195	0	-1
1196	ACCEDE01196	1	-1
1197	ACCEDE01197	-1	-1
1198	ACCEDE01198	0	-1
1199	ACCEDE01199	0	-1
1200	ACCEDE01200	1	-1
1201	ACCEDE01201	1	-1
1202	ACCEDE01202	-1	0
1203	ACCEDE01203	1	-1
1204	ACCEDE01204	1	0
1205	ACCEDE01205	1	-1
1206	ACCEDE01206	1	-1
1207	ACCEDE01207	1	1
1208	ACCEDE01208	1	1
1209	ACCEDE01209	1	-1
1210	ACCEDE01210	1	1
1211	ACCEDE01211	1	-1
1212	ACCEDE01212	1	1
1213	ACCEDE01213	1	-1
1214	ACCEDE01214	1	0
1215	ACCEDE01215	-1	0
1216	ACCEDE01216	1	-1
1217	ACCEDE01217	1	1
1218	ACCEDE01218	1	1
1219	ACCEDE01219	1	1
1220	ACCEDE01220	1	1
1221	ACCEDE01221	0	-1
1222	ACCEDE01222	-1	0
1223	ACCEDE01223	0	1
1224	ACCEDE01224	-1	1
1225	ACCEDE01225	-1	0
1226	ACCEDE01226	-1	-1
1227	ACCEDE01227	-1	-1
1228	ACCEDE01228	-1	1
1229	ACCEDE01229	-1	1
1230	ACCEDE01230	0	1
1231	ACCEDE01231	-1	-1
1232	ACCEDE01232	0	1
1233	ACCEDE01233	-1	1
1234	ACCEDE01234	-1	1
1235	ACCEDE01235	-1	-1
1236	ACCEDE01236	-1	1
1237	ACCEDE01237	0	-1
1238	ACCEDE01238	-1	1
1239	ACCEDE01239	-1	1
1240	ACCEDE01240	-1	-1
1241	ACCEDE01241	-1	-1
1242	ACCEDE01242	-1	1
1243	ACCEDE01243	-1	-1
1244	ACCEDE01244	-1	-1
1245	ACCEDE01245	-1	1
1246	ACCEDE01246	-1	0
1247	ACCEDE01247	-1	1
1248	ACCEDE01248	-1	1
1249	ACCEDE01249	-1	1
1250	ACCEDE01250	-1	1
1251	ACCEDE01251	-1	0
1252	ACCEDE01252	-1	-1
1253	ACCEDE01253	-1	1
1254	ACCEDE01254	0	1
1255	ACCEDE01255	-1	-1
1256	ACCEDE01256	-1	-1
1257	ACCEDE01257	-1	1
1258	ACCEDE01258	0	1
1259	ACCEDE01259	-1	-1
1260	ACCEDE01260	0	-1
1261	ACCEDE01261	0	1
1262	ACCEDE01262	-1	0
1263	ACCEDE01263	-1	-1
1264	ACCEDE01264	-1	1
1265	ACCEDE01265	-1	-1
1266	ACCEDE01266	0	-1
1267	ACCEDE01267	0	0
1268	ACCEDE01268	-1	1
1269	ACCEDE01269	-1	-1
1270	ACCEDE01270	-1	-1
1271	ACCEDE01271	-1	1
1272	ACCEDE01272	-1	1
1273	ACCEDE01273	1	-1
1274	ACCEDE01274	1	1
1275	ACCEDE01275	-1	1
1276	ACCEDE01276	-1	1
1277	ACCEDE01277	0	1
1278	ACCEDE01278	1	-1
1279	ACCEDE01279	0	-1
1280	ACCEDE01280	-1	1
1281	ACCEDE01281	-1	-1
1282	ACCEDE01282	-1	-1
1283	ACCEDE01283	-1	1
1284	ACCEDE01284	1	-1
1285	ACCEDE01285	-1	1
1286	ACCEDE01286	0	1
1287	ACCEDE01287	-1	1
1288	ACCEDE01288	-1	1
1289	ACCEDE01289	-1	-1
1290	ACCEDE01290	-1	1
1291	ACCEDE01291	0	-1
1292	ACCEDE01292	-1	1
1293	ACCEDE01293	-1	-1
1294	ACCEDE01294	1	-1
1295	ACCEDE01295	-1	-1
1296	ACCEDE01296	-1	-1
1297	ACCEDE01297	0	-1
1298	ACCEDE01298	1	-1
1299	ACCEDE01299	0	0
1300	ACCEDE01300	1	-1
1301	ACCEDE01301	1	-1
1302	ACCEDE01302	1	0
1303	ACCEDE01303	-1	-1
1304	ACCEDE01304	-1	-1
1305	ACCEDE01305	0	-1
1306	ACCEDE01306	0	-1
1307	ACCEDE01307	1	-1
1308	ACCEDE01308	0	-1
1309	ACCEDE01309	-1	-1
1310	ACCEDE01310	0	0
1311	ACCEDE01311	0	-1
1312	ACCEDE01312	1	-1
1313	ACCEDE01313	1	1
1314	ACCEDE01314	-1	1
1315	ACCEDE01315	0	1
1316	ACCEDE01316	-1	0
1317	ACCEDE01317	0	0
1318	ACCEDE01318	0	0
1319	ACCEDE01319	1	-1
1320	ACCEDE01320	1	0
1321	ACCEDE01321	-1	-1
1322	ACCEDE01322	0	-1
1323	ACCEDE01323	1	-1
1324	ACCEDE01324	-1	0
1325	ACCEDE01325	0	0
1326	ACCEDE01326	1	-1
1327	ACCEDE01327	1	-1
1328	ACCEDE01328	1	-1
1329	ACCEDE01329	1	1
1330	ACCEDE01330	1	-1
1331	ACCEDE01331	1	-1
1332	ACCEDE01332	1	-1
1333	ACCEDE01333	1	-1
1334	ACCEDE01334	1	-1
1335	ACCEDE01335	1	-1
1336	ACCEDE01336	0	-1
1337	ACCEDE01337	1	-1
1338	ACCEDE01338	-1	-1
1339	ACCEDE01339	1	-1
1340	ACCEDE01340	1	-1
1341	ACCEDE01341	1	-1
1342	ACCEDE01342	1	-1
1343	ACCEDE01343	0	1
1344	ACCEDE01344	-1	1
1345	ACCEDE01345	-1	-1
1346	ACCEDE01346	1	-1
1347	ACCEDE01347	0	1
1348	ACCEDE01348	1	1
1349	ACCEDE01349	0	-1
1350	ACCEDE01350	1	0
1351	ACCEDE01351	1	0
1352	ACCEDE01352	1	-1
1353	ACCEDE01353	0	0
1354	ACCEDE01354	1	1
1355	ACCEDE01355	1	-1
1356	ACCEDE01356	1	-1
1357	ACCEDE01357	1	-1
1358	ACCEDE01358	0	-1
1359	ACCEDE01359	1	1
1360	ACCEDE01360	0	0
1361	ACCEDE01361	1	-1
1362	ACCEDE01362	1	1
1363	ACCEDE01363	1	-1
1364	ACCEDE01364	1	-1
1365	ACCEDE01365	1	-1
1366	ACCEDE01366	1	-1
1367	ACCEDE01367	0	-1
1368	ACCEDE01368	0	-1
1369	ACCEDE01369	1	-1
1370	ACCEDE01370	1	1
1371	ACCEDE01371	0	1
1372	ACCEDE01372	1	-1
1373	ACCEDE01373	1	0
1374	ACCEDE01374	1	0
1375	ACCEDE01375	1	-1
1376	ACCEDE01376	1	-1
1377	ACCEDE01377	1	-1
1378	ACCEDE01378	1	-1
1379	ACCEDE01379	1	-1
1380	ACCEDE01380	1	-1
1381	ACCEDE01381	1	-1
1382	ACCEDE01382	1	-1
1383	ACCEDE01383	0	1
1384	ACCEDE01384	-1	1
1385	ACCEDE01385	0	0
1386	ACCEDE01386	-1	1
1387	ACCEDE01387	-1	-1
1388	ACCEDE01388	1	0
1389	ACCEDE01389	-1	1
1390	ACCEDE01390	-1	-1
1391	ACCEDE01391	0	1
1392	ACCEDE01392	-1	-1
1393	ACCEDE01393	-1	1
1394	ACCEDE01394	-1	-1
1395	ACCEDE01395	-1	-1
1396	ACCEDE01396	-1	1
1397	ACCEDE01397	-1	1
1398	ACCEDE01398	0	1
1399	ACCEDE01399	-1	1
1400	ACCEDE01400	-1	1
1401	ACCEDE01401	-1	1
1402	ACCEDE01402	-1	-1
1403	ACCEDE01403	-1	0
1404	ACCEDE01404	-1	-1
1405	ACCEDE01405	-1	1
1406	ACCEDE01406	0	-1
1407	ACCEDE01407	0	-1
1408	ACCEDE01408	0	-1
1409	ACCEDE01409	-1	1
1410	ACCEDE01410	-1	1
1411	ACCEDE01411	-1	-1
1412	ACCEDE01412	1	-1
1413	ACCEDE01413	0	-1
1414	ACCEDE01414	0	-1
1415	ACCEDE01415	-1	-1
1416	ACCEDE01416	0	-1
1417	ACCEDE01417	1	-1
1418	ACCEDE01418	1	-1
1419	ACCEDE01419	1	-1
1420	ACCEDE01420	1	-1
1421	ACCEDE01421	0	-1
1422	ACCEDE01422	0	-1
1423	ACCEDE01423	-1	-1
1424	ACCEDE01424	1	-1
1425	ACCEDE01425	0	1
1426	ACCEDE01426	-1	0
1427	ACCEDE01427	0	1
1428	ACCEDE01428	0	-1
1429	ACCEDE01429	-1	0
1430	ACCEDE01430	-1	1
1431	ACCEDE01431	0	-1
1432	ACCEDE01432	1	-1
1433	ACCEDE01433	0	-1
1434	ACCEDE01434	-1	-1
1435	ACCEDE01435	-1	-1
1436	ACCEDE01436	0	0
1437	ACCEDE01437	0	-1
1438	ACCEDE01438	-1	0
1439	ACCEDE01439	0	-1
1440	ACCEDE01440	0	-1
1441	ACCEDE01441	0	-1
1442	ACCEDE01442	1	-1
1443	ACCEDE01443	0	-1
1444	ACCEDE01444	1	-1
1445	ACCEDE01445	1	-1
1446	ACCEDE01446	0	-1
1447	ACCEDE01447	0	-1
1448	ACCEDE01448	0	-1
1449	ACCEDE01449	1	-1
1450	ACCEDE01450	1	-1
1451	ACCEDE01451	1	1
1452	ACCEDE01452	1	-1
1453	ACCEDE01453	0	-1
1454	ACCEDE01454	-1	-1
1455	ACCEDE01455	1	-1
1456	ACCEDE01456	1	-1
1457	ACCEDE01457	0	0
1458	ACCEDE01458	0	-1
1459	ACCEDE01459	0	-1
1460	ACCEDE01460	-1	-1
1461	ACCEDE01461	0	-1
1462	ACCEDE01462	1	-1
1463	ACCEDE01463	-1	-1
1464	ACCEDE01464	0	-1
1465	ACCEDE01465	-1	-1
1466	ACCEDE01466	-1	-1
1467	ACCEDE01467	0	-1
1468	ACCEDE01468	0	0
1469	ACCEDE01469	0	-1
1470	ACCEDE01470	-1	-1
1471	ACCEDE01471	-1	-1
1472	ACCEDE01472	0	-1
1473	ACCEDE01473	-1	-1
1474	ACCEDE01474	0	-1
1475	ACCEDE01475	1	-1
1476	ACCEDE01476	-1	1
1477	ACCEDE01477	-1	1
1478	ACCEDE01478	-1	-1
1479	ACCEDE01479	0	-1
1480	ACCEDE01480	0	-1
1481	ACCEDE01481	0	-1
1482	ACCEDE01482	-1	-1
1483	ACCEDE01483	0	-1
1484	ACCEDE01484	0	-1
1485	ACCEDE01485	1	-1
1486	ACCEDE01486	-1	1
1487	ACCEDE01487	0	-1
1488	ACCEDE01488	1	1
1489	ACCEDE01489	1	-1
1490	ACCEDE01490	-1	-1
1491	ACCEDE01491	1	-1
1492	ACCEDE01492	1	-1
1493	ACCEDE01493	0	0
1494	ACCEDE01494	0	-1
1495	ACCEDE01495	1	0
1496	ACCEDE01496	1	-1
1497	ACCEDE01497	0	-1
1498	ACCEDE01498	0	1
1499	ACCEDE01499	1	-1
1500	ACCEDE01500	0	-1
1501	ACCEDE01501	-1	-1
1502	ACCEDE01502	1	-1
1503	ACCEDE01503	1	-1
1504	ACCEDE01504	-1	-1
1505	ACCEDE01505	1	-1
1506	ACCEDE01506	0	1
1507	ACCEDE01507	0	-1
1508	ACCEDE01508	1	1
1509	ACCEDE01509	0	0
1510	ACCEDE01510	0	0
1511	ACCEDE01511	1	-1
1512	ACCEDE01512	0	-1
1513	ACCEDE01513	0	-1
1514	ACCEDE01514	0	-1
1515	ACCEDE01515	0	-1
1516	ACCEDE01516	1	-1
1517	ACCEDE01517	0	-1
1518	ACCEDE01518	0	-1
1519	ACCEDE01519	1	-1
1520	ACCEDE01520	1	-1
1521	ACCEDE01521	-1	-1
1522	ACCEDE01522	0	-1
1523	ACCEDE01523	1	0
1524	ACCEDE01524	0	-1
1525	ACCEDE01525	0	-1
1526	ACCEDE01526	1	0
1527	ACCEDE01527	1	-1
1528	ACCEDE01528	1	-1
1529	ACCEDE01529	0	-1
1530	ACCEDE01530	1	0
1531	ACCEDE01531	-1	-1
1532	ACCEDE01532	1	-1
1533	ACCEDE01533	0	-1
1534	ACCEDE01534	0	-1
1535	ACCEDE01535	0	0
1536	ACCEDE01536	1	-1
1537	ACCEDE01537	0	-1
1538	ACCEDE01538	0	-1
1539	ACCEDE01539	0	-1
1540	ACCEDE01540	1	-1
1541	ACCEDE01541	0	1
1542	ACCEDE01542	1	-1
1543	ACCEDE01543	1	-1
1544	ACCEDE01544	1	-1
1545	ACCEDE01545	1	-1
1546	ACCEDE01546	1	-1
1547	ACCEDE01547	0	-1
1548	ACCEDE01548	0	-1
1549	ACCEDE01549	0	-1
1550	ACCEDE01550	1	-1
1551	ACCEDE01551	1	-1
1552	ACCEDE01552	1	-1
1553	ACCEDE01553	1	-1
1554	ACCEDE01554	1	-1
1555	ACCEDE01555	1	-1
1556	ACCEDE01556	1	1
1557	ACCEDE01557	1	-1
1558	ACCEDE01558	1	1
1559	ACCEDE01559	0	-1
1560	ACCEDE01560	0	-1
1561	ACCEDE01561	1	-1
1562	ACCEDE01562	0	-1
1563	ACCEDE01563	1	-1
1564	ACCEDE01564	1	-1
1565	ACCEDE01565	1	-1
1566	ACCEDE01566	0	-1
1567	ACCEDE01567	0	-1
1568	ACCEDE01568	1	-1
1569	ACCEDE01569	0	-1
1570	ACCEDE01570	1	1
1571	ACCEDE01571	0	-1
1572	ACCEDE01572	-1	1
1573	ACCEDE01573	1	-1
1574	ACCEDE01574	0	-1
1575	ACCEDE01575	1	-1
1576	ACCEDE01576	1	-1
1577	ACCEDE01577	0	-1
1578	ACCEDE01578	1	1
1579	ACCEDE01579	-1	1
1580	ACCEDE01580	1	-1
1581	ACCEDE01581	1	0
1582	ACCEDE01582	0	-1
1583	ACCEDE01583	0	-1
1584	ACCEDE01584	0	-1
1585	ACCEDE01585	1	-1
1586	ACCEDE01586	0	-1
1587	ACCEDE01587	1	-1
1588	ACCEDE01588	1	1
1589	ACCEDE01589	-1	-1
1590	ACCEDE01590	0	-1
1591	ACCEDE01591	0	-1
1592	ACCEDE01592	-1	1
1593	ACCEDE01593	-1	1
1594	ACCEDE01594	-1	1
1595	ACCEDE01595	-1	-1
1596	ACCEDE01596	-1	1
1597	ACCEDE01597	1	-1
1598	ACCEDE01598	-1	-1
1599	ACCEDE01599	1	-1
1600	ACCEDE01600	1	-1
1601	ACCEDE01601	1	-1
1602	ACCEDE01602	0	1
1603	ACCEDE01603	-1	-1
1604	ACCEDE01604	1	0
1605	ACCEDE01605	-1	1
1606	ACCEDE01606	0	1
1607	ACCEDE01607	-1	1
1608	ACCEDE01608	-1	-1
1609	ACCEDE01609	0	-1
1610	ACCEDE01610	1	-1
1611	ACCEDE01611	0	1
1612	ACCEDE01612	1	-1
1613	ACCEDE01613	0	1
1614	ACCEDE01614	-1	-1
1615	ACCEDE01615	1	-1
1616	ACCEDE01616	0	-1
1617	ACCEDE01617	1	-1
1618	ACCEDE01618	-1	0
1619	ACCEDE01619	0	1
1620	ACCEDE01620	1	-1
1621	ACCEDE01621	1	-1
1622	ACCEDE01622	0	-1
1623	ACCEDE01623	1	0
1624	ACCEDE01624	1	-1
1625	ACCEDE01625	-1	-1
1626	ACCEDE01626	1	-1
1627	ACCEDE01627	-1	0
1628	ACCEDE01628	1	-1
1629	ACCEDE01629	1	-1
1630	ACCEDE01630	0	-1
1631	ACCEDE01631	-1	0
1632	ACCEDE01632	-1	-1
1633	ACCEDE01633	0	-1
1634	ACCEDE01634	1	-1
1635	ACCEDE01635	0	1
1636	ACCEDE01636	-1	1
1637	ACCEDE01637	1	-1
1638	ACCEDE01638	0	-1
1639	ACCEDE01639	1	0
1640	ACCEDE01640	1	-1
1641	ACCEDE01641	-1	-1
1642	ACCEDE01642	0	0
1643	ACCEDE01643	1	-1
1644	ACCEDE01644	1	-1
1645	ACCEDE01645	1	0
1646	ACCEDE01646	0	-1
1647	ACCEDE01647	-1	0
1648	ACCEDE01648	-1	1
1649	ACCEDE01649	-1	0
1650	ACCEDE01650	1	0
1651	ACCEDE01651	1	-1
1652	ACCEDE01652	0	0
1653	ACCEDE01653	0	0
1654	ACCEDE01654	1	-1
1655	ACCEDE01655	0	-1
1656	ACCEDE01656	-1	1
1657	ACCEDE01657	-1	0
1658	ACCEDE01658	-1	0
1659	ACCEDE01659	0	1
1660	ACCEDE01660	1	-1
1661	ACCEDE01661	0	-1
1662	ACCEDE01662	1	-1
1663	ACCEDE01663	1	0
1664	ACCEDE01664	0	-1
1665	ACCEDE01665	0	-1
1666	ACCEDE01666	1	-1
1667	ACCEDE01667	1	0
1668	ACCEDE01668	1	0
1669	ACCEDE01669	0	0
1670	ACCEDE01670	1	0
1671	ACCEDE01671	-1	-1
1672	ACCEDE01672	0	-1
1673	ACCEDE01673	0	0
1674	ACCEDE01674	0	0
1675	ACCEDE01675	0	1
1676	ACCEDE01676	0	-1
1677	ACCEDE01677	1	-1
1678	ACCEDE01678	-1	0
1679	ACCEDE01679	0	-1
1680	ACCEDE01680	1	-1
1681	ACCEDE01681	0	-1
1682	ACCEDE01682	1	-1
1683	ACCEDE01683	1	-1
1684	ACCEDE01684	1	-1
1685	ACCEDE01685	-1	-1
1686	ACCEDE01686	0	0
1687	ACCEDE01687	1	1
1688	ACCEDE01688	0	-1
1689	ACCEDE01689	0	1
1690	ACCEDE01690	1	-1
1691	ACCEDE01691	-1	-1
1692	ACCEDE01692	0	-1
1693	ACCEDE01693	1	-1
1694	ACCEDE01694	1	-1
1695	ACCEDE01695	0	-1
1696	ACCEDE01696	1	0
1697	ACCEDE01697	0	-1
1698	ACCEDE01698	0	0
1699	ACCEDE01699	0	-1
1700	ACCEDE01700	-1	0
1701	ACCEDE01701	1	-1
1702	ACCEDE01702	0	0
1703	ACCEDE01703	0	-1
1704	ACCEDE01704	0	-1
1705	ACCEDE01705	1	-1
1706	ACCEDE01706	0	-1
1707	ACCEDE01707	1	-1
1708	ACCEDE01708	1	-1
